EN,FR
In September 1932 when the forces of Wang and Feng Zhanhai managed to briefly occupy the capital of Jilin province Things began to go wrong when the NSA became embroiled in disputes with General Li Du's Jilin Self-Defence Army.,En septembre 1932 lorsque les forces de Wang et de Feng Zhanhai réussirent à occuper brièvement la capitale de la province du Jilin l'armée de Wang Delin commença à se quereller avec l'armée d'autodéfense de Jilin de Li Du.
He was elected Bishop of Münster in 1203 but he declined because of his age.,En 1203 il est même élu évêque de Münster mais il décline l'offre en raison de son jeune âge.
Gernsback believed from the beginning of his involvement with science fiction in the 1920s that the stories should be instructive although it was not long before he found it necessary to print fantastical and unscientific fiction in Amazing Stories to attract readers.,Gernsback croyait dès le début de son implication dans la science-fiction dans les années 1920 que les histoires devraient être instructives bien qu'il n'ait pas tardé à trouver nécessaire d'imprimer des fictions fantastiques et non scientifiques dans Amazing Stories pour attirer les lecteurs. Pendant la longue absence de Gernsback de l'édition SF de 1936 à 1953 le domaine s'est éloigné de sa focalisation sur les faits et l'éducation.
In 1975 he became the news presenter on the 20 hours Journal at TF1 despite his lack of television experience.,En 1975 il devient présentateur du journal de 20 heures de TF1 malgré son manque total d'expérience.
Kenya Power Company de-merged from KPLC in 1997 and rebranded to Kenya Electricity Generating Company (KenGen) and in 2008 the electricity transmission infrastructure function was carved out of KPLC and transferred to the newly formed Kenya Electricity Transmission Company (KETRACO).,Kenya Power Company se sépare de KPLC en 1997 et devient la Kenya Electricity Generating Company (en) (KenGen) et en 2008 l'activité d'infrastructure de transport d'électricité de KPLC est transférée à la nouvelle Kenya Electricity Transmission Company (en) (KETRACO).
By 1971 Waitangi and Waitangi Day had become a focus of protest concerning treaty injustices with Ngā Tamatoa leading early protests.,Depuis 1971 Waitangi et Waitangi Day sont au centre de protestations concernant des injustices du traité ; Nga Tamatoa dirige les premières manifestations.
For many Christians this belief is the cornerstone of the Christian faith.,Pour de nombreux chrétiens cette croyance est la pierre angulaire de la foi chrétienne.
Operettas by European composers such as The Dollar Princess and The Merry Widow also played there.,Des opérettes de compositeurs européens comme The Dollar Princess et Die lustige Witwe y sont également jouées.
JML annotations also have access to Java objects object methods and operators that are within the scope of the method being annotated and that have appropriate visibility.,Les annotations JML ont aussi accès aux objets Java aux méthodes et opérateurs accessibles par la méthode annotée.
However this neighborhood consisting of the urban area around the Vinogradski Venac and Cerski Venac streets is a natural and architectural western extension of Cerak Vinogradi.,Mais en fait ce quartier autour des rues Vinogradski Venac et Cerski Venac se présente par son architecture comme un prolongement de Cerak Vinogradi.
The first of the two nationwide local government reforms in Sweden during the 20th century was implemented on January 1 1952.,La première réforme nationale des collectivités locales au XXe siècle en Suède entra en vigueur le 1er janvier 1952.
Carbohydrate are the products of plant photosynthesis and animal gluconeogenesis.,Les glucides sont les produits de la photosynthèse végétale et de la néoglucogenèse animale.
The derivative of an elliptic function is again an elliptic function with the same periods.,La dérivée d'une fonction elliptique est encore une fonction elliptique de même période.
His courtesy title was Dewa no Kami.,Son titre de courtoisie est Dewa no Kami.
The connection to the readings is rather marginal: the Lord's comforting (movement 3) and destruction of the enemies (movement 5) refer to the epistle while the theme of the hymn the joy about a repenting sinner connects to the gospel.,La relation avec les textes est assez marginale la consolation du Seigneur (3e mouvement) et la destruction des ennemis se réfèrent à l'épître la joie d'un pécheur repentant le thème du choral à l'Évangile.
In 1959 he created the entomological publication Alexanor.,En 1959 il crée la revue entomologique Alexanor.
The base at Milne Bay remained operational until the end of the war.,La base de Milne Bay reste opérationnelle jusqu'à la fin de la guerre.
Throughout the novel he struggles between being fascinated by the book and trying to pull away from the obsession that drew a rift between his father and his mother and is now causing discord between him and his girlfriend Katie Marchand.,Au fil de l'histoire il lutte entre sa fascination pour ce livre et l'envie de sortir de cette obsession qui s'est interposé entre ses parents et qui est maintenant un motif de discorde entre lui et son amie Kate.
The independent variables (xy) vary over a given domain D of R2.,Historiquement les variables indépendantes (xy) varient sur un domaine D de R2.
On 13 December 1969 Cardiff played host to the sixth touring South Africa team.,Le 13 décembre 1969 le Cardiff RFC accueille l'équipe d'Afrique du Sud qui effectue sa sixième tournée dans l'hémisphère nord.
In 1595 25 farms in the area were covered in drifting sand.,En 1595 25 fermes de la région ont été couverts dans le sable de dérive.
From 1231 the documents were stored in the Royal Palace in Paris.,À partir de 1231 les documents sont entreposés au palais royal.
He has an older brother Simon.,Il avait un frère aîné Simon.
She is the author of What This Awl Means: Feminist Archaeology at a Wahpeton Dakota Village a book which combines Spector's autobiography with the excavation of the Little Rapids site (also known as Inyan Ceyaka Otonwe) in Scott County Minnesota and a fictional story of a young Dakota woman who lived in the village.,Elle est également notamment l'autrice de What This Awl Means: Feminist Archaeology at a Wahpeton Dakota Village un ouvrage publié en 1993 combinant à la fois autobiographie et fiction centré sur les fouilles menées par Janet D. Spector sur le site de Little Rapids (aussi connu comme Inyan Ceyaka Otonwe) dans le Comté de Scott (Minnesota) et le récit fictif d'une jeune femme Dakota qui vivait dans le village.
This was the last time that Helen saw her favorite brother.,C’est la dernière fois qu'Hélène voit son frère préféré.
He married Margaret de Multon Baroness Multon of Gilsland.,Il épouse avant 1319 Margaret Multon baronne Multon de Gilsland.
The last stage takes approximately 100 million to a billion years.,Cette dernière étape peut prendre environ 100 millions à un milliard d'années.
As chef de chant at the Opéra-Comique he was close to the Parisian milieu of opera and opéra comique.,En tant que chef de chant à l'Opéra-Comique il est lié au milieu parisien de l'opéra et de l'opéra comique.
In 2003 it changed to an annual publication and again changed its name to Cahiers du musée des Beaux-Arts de Lyon.,En 2003 il change de périodicité en devenant annuel et prend alors le nom de Cahiers du musée des Beaux-Arts de Lyon.
