EN,FR
"More than 35 million terminals are designed, manufactured and delivered worldwide by Sagemcom in 2017.","Plus de 35 millions de terminaux sont conçus, fabriqués et livrés dans le monde par Sagemcom en 2017."
Cohen also kept the London property that Bax had bought for her – throughout Cohen's life Bax had financially assisted her.,"Cohen a également conservé la propriété de Londres que Bax avait acheté pour elle – tout au long de la vie de Cohen, Bax l'avait aidée financièrement."
The Democrats in Congress tried to cut the military budget in 1915.,Les membres du Congrès démocrates tentèrent de réduire le budget militaire en 1915.
This amount will be provided by both the European Union and the Greek Government.,Cette somme sera fournie à la fois par l'Union européenne et le gouvernement grec.
"For his new life in the United States, he took a new name: Francesco Franceschi.","Pour sa nouvelle vie aux États-Unis, il prend un nouveau nom : Francesco Franceschi."
All riders that finished were given at least 5 Francs per day.,Tous les coureurs qui ont terminé ont reçu au moins 5 francs par jour.
"(2) Edward Young, in 1731, author of the Night Thoughts, by whom she had one son.","(2) Edward Young, en 1731, l'auteur des Pensées de Nuit, de qui elle a eu un fils."
They created the Hutson Motor Company and sold the car as the Hutson TF 1700.,Ils ont créé la Hutson Motor Company et vendu la voiture en tant que Hutson TF 1700.
The largest codex (P. IX/X) is believed to have contained roughly 236 pages.,Le plus grand codex (P. IX/X) est supposé avoir été composé d'environ 236 pages.
It is possible to write to the Permanent Committee asking for a fatwa on a specific topic.,Il est possible d'écrire au Comité permanent afin de demander une fatwa sur un sujet précis.
"France, normally able to feed itself, now had an extra 5 million refugees from other countries to care for.","La France, normalement autosuffisante sur le plan alimentaire, avait maintenant 5 millions de réfugiés supplémentaires provenant d'autres pays à nourrir."
This process continued until 1990 with the completion of 550 such works.,"Ce projet s'est poursuivi jusqu'en 1990, avec l'achèvement de 550 de ces œuvres."
"When Azerbaijan became part of Russia, a number of Russians were settled in Javad.","Quand l'Azerbaïdjan est devenu une partie de la Russie, un certain nombre de Russes ont été installés à Javad."
"On the main issue, we should ask, have we tried to save lives, to support the people of Haiti?","On the main issue, we should ask, have we tried to save lives, to support the people of Haiti?"
"When he emerged from the coma a month later, he had significant amnesia.","Quand il est sorti du coma un mois plus tard, il avait une amnésie significative."
"The eurozone economic government would discuss issues with the European Central Bank, which would remain independent.","Le gouvernement économique de la zone euro discuterait des problèmes avec la Banque centrale européenne, qui resterait, pour sa part, indépendante."
"As a consequence, I have press card No. 750.""","En foi de quoi, j'ai eu la carte de presse n°750 »."
On September 3 and 4 they performed in Korea at the Viva!,"Les 3 et 4 septembre, ils joeut en Corée au Viva!"
"Since there was already a ""Jim"" on the show, the manager began calling him ""Bob"".","Mais comme il y avait déjà un ""Jim"" dans le show, le manager se mit à l'appeler ""Bob""."
Pepsiman Doki!,Pepsiman Doki!
"Until 1646, the citizens of Idstein would suffer from hunger, disease and military despotism.","Jusqu'en 1646, les citoyens de Idstein aurait à souffrir de la faim, la maladie et du despotisme militaire."
"""A People, United, Will Never Be Defeated!"" (2006).","""Les peuples, unis, ne seront jamais vaincus"" (2006)."
"Bianca Wallin liked to travel, because it gave her inspiration, change and a new ability to create.","Bianca Wallin aimait voyager, parce que cela lui donnait de l'inspiration, du changement et une nouvelle capacité à créer."
"Between 1945 and 1999, GEC-Marconi/Marconi Electronic Systems became one of the world's most important defence contractors.","Entre 1945 et 1999, GEC-Marconi/Marconi Electronic Systems devint l'un des plus grands acteurs du secteur de la défense."
"His answers did not satisfy Kennedy, who followed up with written questions.","Ses réponses n'ont pas satisfait Kennedy, qui a poursuivi avec des questions écrites."
He leaves a work of 129 opus numbers.,Il laisse une œuvre de 129 numéros d’opus.
"The city has five zones of economic activities (ZAE), each having a rather clearly defined role.","La ville dispose de cinq zones d'activités économiques (ZAE), chacune ayant un rôle plutôt bien défini."
"Proposition 64 ""The knowledge of evil is inadequate knowledge.""",Proposition 64 « La connaissance d'un mal est une connaissance inadéquate ».
"In his absence, Ptolemy VI and his brother were reconciled.","En son absence, Ptolémée VI et son frère se sont réconciliés."
"From 2003, it changes very regularly Club, signing 12 transfers in ten years.","À partir de 2003, il change très régulièrement de club, signant douze transferts en dix ans."
Animal traction was then a strategic element in the operation of a canal.,La traction animale était alors un élément stratégique du fonctionnement d'un canal.
It is believed that Sri Anjana once came and remained there for some time.,On croit que Sri Anjana y est venue et y serait restée pendant un certain temps.
Monocacy cost Early a day's march and his chance to capture Washington.,Monocacy coûte à Early un jour de marche et sa chance de capturer Washington.
"However, Marlborough would have to wait until Eugene was in position before the general engagement could begin.","Toutefois, Marlborough devrait attendre qu'Eugène soit en place avant que l'engagement général ne puisse commencer."
"However, Mr. and Mrs. D. Caplan are actually the first to be cited at the opening of the second synagogue in 1949.","Cependant, Mr. et Mrs D. Caplan sont en fait les premiers à être cités lors de l'inauguration de la seconde synagogue en 1949."
The civil flag of Iceland had been used as an unofficial symbol since 1913.,Le pavillon civil de l'Islande a été utilisé comme un symbole non officiel depuis 1913.
"More than 5,000 pesos was spent on only the food and refreshment.",Plus de 5000 pesos furent dépensés seulement pour la nourriture et les rafraîchissements.
Avery was replaced in December 2005 by Brian Werner (Infernaeon).,Avery est remplacé en décembre 2005 par Brian Werner (Infernaeon).
Nor did they find an increased risk in cannabis smokers who did not use tobacco.,Ils n'ont pas non plus trouvé de risque accru chez les fumeurs de cannabis qui ne consommaient pas de tabac.
"However, taking advantage of the weakening of their Shugo (at war, etc.), some shugodai became effective lords of their province.","Cependant, profitant de l'affaiblissement de leur shugo (en guerre, etc), certains shugodai deviennent seigneurs effectifs de leur province."
Each child at the Crystal City Internment Camp received a liter of milk each day.,Chaque enfant au camp d'internement de Crystal City recevait un litre de lait par jour.
