EN,FR
"She loves anman (a kind of mantou) and claims it as ""source of life"".",Elle aime l'anman (une sorte de mantou) et le revendique comme « source de vie ».
This led to two preliminary tests in the state of Alaska; one occurred during January 2010.,Cela a conduit à deux tests préliminaires dans l'état de l'Alaska; l'un s'est produit en janvier 2010.
"The exonym was later adopted by the Greeks, with a similar connotation.","L'exonyme a été adopté plus tard par les Grecs, avec une connotation similaire."
"Eight short stories, including La donna ragno.","Huit histoires courtes, dont La donna ragno."
Lots of singers are frightened about not getting invited back to an opera house if they speak out.,Lots of singers are frightened about not getting invited back to an opera house if they speak out.
There is no evidence that Jesus was born on December 25.,Il n'existe pas de preuve que Jésus soit né un 25 décembre.
Many variations on the theme were immediately suggested by Scott and others.,Beaucoup de variations sur ce thème ont été immédiatement suggérées par Scott et d'autres personnes.
"Kim Hill) ""¿Que Dices?""",Kim Hill) ¿Que Dices?
1/1930; last amended in BGBl.,1/1930; last amended in BGBl.
"Assisted by a robot named Orbital-7, he has the ability to stop time for everyone except those that possess ""Numbers"".","Assisté par un robot appelé Orbital-7, il a la faculté d'arrêter le temps pour tout le monde sauf ceux possédant des Numéros."
"Why are progressive, liberal organizations increasingly tolerant of anti-Zionist language and actions?",Pourquoi les organisations progressives et libérales sont-elles de plus en plus tolérantes au langage et aux actions antisionistes?
"Since 2003, 12 relevant decisions have been established to increase the salaries of medical workers.","Depuis 2003, 12 décisions pertinentes ont été prises pour augmenter les salaires des travailleurs médicaux."
"""Love Is Over"" (2010) ""Amazing Gift Vol.","""Love Is Over"" (2010) ""Amazing Gift Vol."
"Why I write my life, and why I love you all so much.","Pourquoi j'écris ma vie, et pourquoi je vous aime tant."
Can coral reefs be saved?,Can coral reefs be saved ?
The Simian Tongue: The Long Debate about Animal Language.,The simian tongue: the long debate about animal language.
"At that time in New York, I was like many today: I was hanging in front of my building.","À cette époque à New York , j'étais comme beaucoup aujourd'hui : je traînais devant mon immeuble."
"They collaborated in The Shakespeare Key, unlocking the Treasures of his Style ...","Ils collaborèrent dans The Shakespeare Key, unlocking the Treasures of his Style..."
About thirty of them were members of former Ukrainian political parties.,Une trentaine d'entre eux étaient membres d'anciens partis politiques ukrainiens.
"Why did I find that it was him the young painter, why?","Pourquoi ai-je trouvé que c'était lui le jeune peintre, pourquoi ?"
There is no station numbered U116.,Il n'y a pas de station numérotée U116.
7 for All Mankind began by designing women's jeans.,7 for All Mankind ont commencé en concevant des jeans pour femmes.
But it was some of the earliest songs we wrote as Royal Trux.,But it was some of the earliest songs we wrote as Royal Trux.
"On Boxing Day 2012, she presented That Dog Can Dance.","Lors du Boxing Day en 2012, elle présente That Dog Can Dance."
Keep Thou my feet; I do not ask to see The distant scene; one step enough for me.,Keep Thou my feet; I do not ask to see The distant scene; one step enough for me.
I can send copies of her books from Berlin if they are not available.,Je peux envoyer des copies de ses livres de Berlin s'ils ne sont pas disponibles.
(Crown) 2005 Feel Like Jumping: Greatest Hits Live!,(Crown) 2005 Feel Like Jumping: Greatest Hits Live!
"Thirty-two years later, the sons have established banking houses.","Trente-deux ans plus tard, les fils ont établi des maisons de banque."
God sent Moses to the court of Pharaoh.,Allah envoya donc Moïse prêcher le monothéisme au pharaon.
Property and Contract in their Relation to the Distribution of Wealth.,Property and Contract in their Relation to the Distribution of Wealth.
The modified rice was transparent.,Le riz modifié était transparent.
The third British occupation is also called as final British occupation.,La troisième occupation britannique est également appelée Dernière occupation britannique.
In his public services he pronounced the name of Jesus as seldom as possible.,"Dans ses offices publics, il prononce le nom de Jésus aussi rarement que possible."
"The Prophet Abraham is our ancestor, and the Jews are our brothers.","Le prophète Abraham est notre ancêtre, et les Juifs sont nos frères."
To date 111 nations have given worship to this political image by becoming members of it.,Jusqu'ici 111 nations ont donné un culte à cette image politique en devenant membres d'elle.
"Domine, ad adiuvandum me festina.","Domine, ad adiuvandum me festina »."
Argentina used an analogous method only once in 1992.,L'Argentine n'utilise une méthode analogue qu'une seule fois en 1992.
"German unity has been made and the emperor also"".","L'unité allemande est faite, et l'empereur aussi.»"
"How many Friday sermons are made against the West, freedom, and Democracy?","Combien de sermons du vendredi sont-ils dirigés contre l'Occident, contre la liberté et la démocratie?"
Which is also why I gained so much weight later on.,C'est également pourquoi j'ai pris tellement de poids plus tard.
"As a result of the surveys, residents of the Upper Cretaceous used 15 seasonal forms of migration.","À la suite des enquêtes, les résidents du Crétacé supérieur ont utilisé 15 formes de migration saisonnières."
In 1924 he acquired an interest in The Morning Post.,"En 1924, il a acquis un intérêt dans le Morning Post."
V. The Clouds VI.,V. The Clouds VI.
Strike the harp and join the chorus.,Strike the harp and join the chorus.
"Two heavy cruisers maintain contact.""",Deux croiseurs lourds tiennent le contact ».
A few said that they knew Mol.,Quelques-unes ont dit qu’elles connaissaient Mol.
"Normal metal isn't very popular any more, all the children are listening to 'death' metal now.","Normal metal isn't very popular any more, all the children are listening to 'death' metal now."
The Book of Beliefs and Opinions.,Le livre des croyances et des opinions.
"By His order this city was built in the year of 6938 "".)",Par son ordre cette ville a été édifiée en l'année 6938 »).
The player's successive victories do not impress Eddie.,Les victoires successives du joueur n'impressionnent pas Eddie.
Mrs. Williams is so weak that she can be a companion no longer.,Mme Williams est si faible qu'elle ne peut plus servir de compagne.
The Australian Government authorised these operations for primarily political reasons.,Le gouvernement australien a autorisé ces opérations principalement pour des raisons politiques.
Liu still commanded his force now called the 6th Route.,Liu garde le commandement de sa force maintenant appelée la 6e armée de route.
Sweden adopted these ideas a few years after Finland.,La Suède adopte ces idées quelques années après la Finlande.
1950 : Starts photographing intensively for Le Corbusier.,1950 : Commence à photographier intensivement pour Le Corbusier.
"""The United States and the Geneva Protocol of 1924: 'A New Holy Alliance'?","""The United States and the Geneva Protocol of 1924: 'A New Holy Alliance'?"
(どうしたのデイジー？) Last Tango (ラストタンゴ) Āra Waga Tono!,(どうしたのデイジー？) Last tango (ラストタンゴ) Āra waga tono!
It possesses some items which even the National Diet Library does not have.,Il possède certains éléments que même la Bibliothèque nationale de la Diète ne possède pas.
Feuillée scientifically described many South American plants for the first time.,Feuillée décrit scientifiquement de nombreuses plantes sud-américaines pour la première fois.
Dare yori mo zutto...,Dare yori mo zutto...
"It was going to be John making a political statement, but a very commercial one as well ...","Il allait être John faire une déclaration politique, mais un très commercial aussi bien ..."
Another version in Polish is titled Jedenastoletnia zona.,Une autre version en polonais est intitulée Jedenastoletnia zona.
She is the whip that was and is used in some Southern prisons.,Elle est le fouet qui a été et est utilisé dans certaines prisons du Sud.
"By 16:20, the southern position at Tel Faher had been taken.","Vers 16 h 20, la position au sud de Tel Faher était prise."
"In the future, fully autonomous cars will be developed.","À l'avenir, des voitures entièrement autonomes seront développées."
The 'b' at the end of their names indicates that the bodies are planets.,Le 'b' à la fin de leur nom indique que les corps sont des planètes.
The original Korean-language article is at Naver.,The original Korean-language article is at Naver.
"Supported by Solar Panels?"".","Supported by Solar Panels?""."
"In July 2015, production house Studio 100 announced that Chris's health is improving.","En juillet 2015, la maison de production Studio 100 a annoncé que la santé de Chris s'améliorait."
"30 Das ist mir lieb (Psalm 116) Jauchzet dem Herrn (Psalm 100) Two Motets, op.",30 Das ist mir lieb (Psalm 116) Jauchzet dem Herrn (Psalm 100) Deux Motets op.
"At one point, ""Hallelujahs"" are mingled with Arabic invocations to Allah.",À un moment les Hallelujahs sont mélangés avec des invocations arabes à Allah.
